Season,DayNum,T2_TeamID,T2_Score,T1_TeamID,T1_Score,NumOT,T2_FGM,T2_FGA,T2_FGM3,T2_FGA3,T2_FTM,T2_FTA,T2_OR,T2_DR,T2_Ast,T2_TO,T2_Stl,T2_Blk,T2_PF,T1_FGM,T1_FGA,T1_FGM3,T1_FGA3,T1_FTM,T1_FTA,T1_OR,T1_DR,T1_Ast,T1_TO,T1_Stl,T1_Blk,T1_PF,PointDiff,Label,T1_seed,T2_seed,Seed_diff
2004,138,1211,72,1305,91,0,28.0,75.0,3.0,22.0,13.0,18.0,19.0,20.0,9.0,10.0,4.0,1.0,23.0,30.0,64.0,8.0,17.0,23.0,29.0,14.0,29.0,18.0,8.0,4.0,4.0,18.0,19,1,10,2,-8
2004,138,1403,65,1386,70,0,25.0,53.0,3.0,12.0,12.0,14.0,9.0,20.0,16.0,9.0,7.0,2.0,11.0,27.0,57.0,12.0,31.0,4.0,5.0,11.0,20.0,13.0,13.0,4.0,0.0,16.0,5,1,1,8,7
2004,138,1268,70,1393,72,0,20.0,52.0,3.0,12.0,27.0,38.0,12.0,28.0,13.0,17.0,5.0,6.0,26.0,22.0,55.0,4.0,12.0,24.0,38.0,12.0,26.0,11.0,12.0,7.0,5.0,25.0,2,1,5,4,-1
2004,138,1314,75,1400,78,0,25.0,65.0,9.0,28.0,16.0,19.0,16.0,20.0,14.0,11.0,6.0,1.0,21.0,27.0,55.0,5.0,13.0,19.0,23.0,9.0,26.0,10.0,11.0,6.0,1.0,19.0,3,1,3,6,3
2004,138,1264,80,1448,84,0,29.0,63.0,7.0,20.0,15.0,20.0,8.0,24.0,15.0,8.0,5.0,3.0,23.0,29.0,57.0,8.0,20.0,18.0,24.0,8.0,29.0,15.0,10.0,5.0,2.0,18.0,4,1,4,12,8
2004,139,1130,54,1210,57,0,20.0,44.0,5.0,13.0,9.0,15.0,11.0,19.0,14.0,22.0,11.0,2.0,14.0,23.0,51.0,6.0,18.0,5.0,6.0,8.0,16.0,15.0,17.0,12.0,1.0,17.0,3,1,3,6,3
2004,139,1153,68,1228,92,0,27.0,58.0,7.0,16.0,7.0,11.0,14.0,20.0,14.0,13.0,1.0,5.0,14.0,35.0,55.0,11.0,19.0,11.0,14.0,2.0,19.0,26.0,4.0,9.0,1.0,14.0,24,1,5,4,-1
2004,139,1334,63,1242,78,0,23.0,54.0,6.0,20.0,11.0,15.0,9.0,18.0,19.0,14.0,6.0,1.0,18.0,29.0,60.0,5.0,15.0,15.0,21.0,15.0,25.0,17.0,13.0,11.0,3.0,15.0,15,1,4,12,8
2004,139,1272,53,1329,70,0,20.0,50.0,6.0,17.0,7.0,14.0,11.0,11.0,9.0,12.0,6.0,3.0,15.0,28.0,47.0,5.0,12.0,9.0,17.0,14.0,20.0,18.0,17.0,8.0,1.0,16.0,17,1,2,7,5
2004,139,1458,55,1338,59,0,17.0,48.0,8.0,18.0,13.0,17.0,7.0,24.0,9.0,13.0,4.0,3.0,20.0,21.0,59.0,2.0,10.0,15.0,19.0,15.0,25.0,10.0,9.0,7.0,3.0,17.0,4,1,3,6,3
2004,139,1246,75,1412,76,0,27.0,61.0,7.0,20.0,14.0,18.0,20.0,21.0,13.0,16.0,4.0,4.0,16.0,30.0,67.0,8.0,18.0,8.0,13.0,18.0,15.0,19.0,12.0,9.0,1.0,19.0,1,1,9,1,-8
2004,139,1301,73,1435,75,0,27.0,57.0,13.0,31.0,6.0,8.0,13.0,18.0,13.0,6.0,1.0,1.0,20.0,23.0,49.0,10.0,25.0,19.0,21.0,10.0,17.0,15.0,8.0,4.0,2.0,13.0,2,1,6,3,-3
2004,139,1280,74,1462,89,0,26.0,72.0,9.0,26.0,13.0,21.0,18.0,22.0,14.0,8.0,11.0,3.0,21.0,30.0,55.0,13.0,19.0,16.0,23.0,6.0,32.0,14.0,13.0,3.0,9.0,14.0,15,1,7,2,-5
2004,143,1393,71,1104,80,0,26.0,55.0,5.0,14.0,14.0,20.0,16.0,19.0,12.0,18.0,5.0,4.0,20.0,26.0,52.0,9.0,22.0,19.0,23.0,10.0,17.0,22.0,9.0,11.0,6.0,17.0,9,1,8,5,-3
2004,143,1435,53,1163,73,0,20.0,57.0,8.0,24.0,5.0,8.0,6.0,15.0,11.0,11.0,8.0,0.0,14.0,27.0,51.0,6.0,17.0,13.0,15.0,11.0,33.0,14.0,18.0,6.0,4.0,10.0,20,1,2,6,4
2004,143,1338,51,1329,63,0,21.0,58.0,3.0,17.0,6.0,10.0,16.0,17.0,8.0,12.0,5.0,1.0,18.0,22.0,45.0,4.0,8.0,15.0,16.0,6.0,24.0,13.0,10.0,6.0,5.0,16.0,12,1,2,3,1
2004,143,1448,80,1386,84,0,27.0,51.0,8.0,16.0,18.0,25.0,7.0,21.0,15.0,15.0,6.0,0.0,22.0,29.0,58.0,12.0,24.0,14.0,23.0,10.0,20.0,15.0,11.0,8.0,4.0,21.0,4,1,1,4,3
2004,144,1228,62,1181,72,0,26.0,64.0,4.0,13.0,6.0,11.0,14.0,22.0,17.0,12.0,5.0,2.0,15.0,28.0,51.0,6.0,18.0,10.0,15.0,5.0,24.0,19.0,13.0,10.0,5.0,14.0,10,1,1,5,4
2004,144,1305,67,1210,72,0,22.0,69.0,5.0,20.0,18.0,24.0,16.0,29.0,5.0,11.0,4.0,3.0,22.0,27.0,63.0,6.0,18.0,12.0,22.0,13.0,36.0,10.0,16.0,9.0,5.0,22.0,5,1,3,10,7
2004,144,1412,74,1242,100,0,23.0,71.0,8.0,33.0,20.0,24.0,14.0,19.0,12.0,12.0,13.0,4.0,27.0,30.0,56.0,4.0,10.0,36.0,44.0,10.0,35.0,21.0,17.0,9.0,3.0,19.0,26,1,4,9,5
2004,144,1400,71,1462,79,0,26.0,62.0,7.0,16.0,12.0,17.0,14.0,21.0,12.0,8.0,1.0,6.0,25.0,23.0,58.0,8.0,25.0,25.0,35.0,16.0,23.0,13.0,7.0,6.0,3.0,20.0,8,1,7,3,-4
2004,145,1104,71,1163,87,0,25.0,60.0,6.0,19.0,15.0,18.0,12.0,21.0,14.0,9.0,2.0,5.0,23.0,29.0,60.0,10.0,17.0,19.0,29.0,15.0,25.0,17.0,7.0,3.0,7.0,18.0,16,1,2,8,6
2004,145,1386,62,1329,64,0,22.0,57.0,8.0,26.0,10.0,13.0,6.0,18.0,15.0,5.0,8.0,3.0,14.0,25.0,53.0,4.0,17.0,10.0,15.0,12.0,30.0,13.0,13.0,2.0,6.0,16.0,2,1,2,1,-1
2004,146,1462,63,1181,66,0,22.0,63.0,3.0,15.0,16.0,23.0,16.0,24.0,8.0,10.0,5.0,0.0,21.0,21.0,54.0,8.0,20.0,16.0,20.0,10.0,29.0,15.0,11.0,6.0,7.0,23.0,3,1,1,7,6
2004,146,1242,71,1210,79,1,23.11111111111111,57.77777777777778,5.333333333333333,16.88888888888889,11.555555555555555,16.88888888888889,10.666666666666666,23.11111111111111,13.333333333333334,13.333333333333334,7.111111111111111,2.6666666666666665,23.11111111111111,22.22222222222222,49.77777777777778,2.6666666666666665,14.22222222222222,23.11111111111111,30.22222222222222,9.77777777777778,26.666666666666668,12.444444444444445,10.666666666666666,11.555555555555555,2.6666666666666665,15.11111111111111,8,1,3,4,1
2004,152,1181,78,1163,79,0,29.0,71.0,6.0,22.0,14.0,23.0,17.0,20.0,11.0,9.0,8.0,3.0,24.0,26.0,52.0,6.0,11.0,21.0,32.0,13.0,31.0,9.0,18.0,5.0,6.0,20.0,1,1,2,1,-1
2004,152,1329,65,1210,67,0,22.0,50.0,4.0,15.0,17.0,25.0,12.0,21.0,10.0,13.0,3.0,0.0,15.0,24.0,49.0,7.0,17.0,12.0,16.0,7.0,22.0,16.0,12.0,7.0,4.0,19.0,2,1,3,2,-1
2004,154,1210,73,1163,82,0,27.0,71.0,7.0,22.0,12.0,21.0,18.0,25.0,9.0,14.0,10.0,1.0,26.0,26.0,61.0,5.0,17.0,25.0,39.0,18.0,32.0,10.0,16.0,5.0,2.0,18.0,9,1,2,3,1
2005,134,1105,69,1324,79,0,23.0,59.0,10.0,28.0,13.0,18.0,10.0,19.0,16.0,14.0,6.0,3.0,17.0,29.0,57.0,7.0,15.0,14.0,20.0,14.0,29.0,14.0,17.0,2.0,2.0,14.0,10,1,16,16,0
2005,136,1429,53,1112,66,0,20.0,55.0,7.0,19.0,6.0,10.0,12.0,20.0,15.0,12.0,6.0,3.0,16.0,23.0,49.0,6.0,14.0,14.0,18.0,9.0,24.0,9.0,11.0,3.0,6.0,12.0,13,1,3,14,11
2005,136,1335,65,1130,85,0,25.0,71.0,10.0,30.0,5.0,10.0,16.0,18.0,17.0,17.0,11.0,2.0,19.0,30.0,52.0,8.0,12.0,17.0,25.0,8.0,33.0,24.0,19.0,8.0,6.0,14.0,20,1,4,13,9
2005,136,1234,64,1153,76,0,20.0,59.0,5.0,17.0,19.0,25.0,16.0,27.0,5.0,11.0,6.0,1.0,20.0,27.0,57.0,9.0,18.0,13.0,22.0,9.0,27.0,18.0,8.0,5.0,8.0,19.0,12,1,7,10,3
2005,136,1457,64,1211,74,0,22.0,60.0,10.0,26.0,10.0,12.0,10.0,26.0,16.0,13.0,4.0,0.0,19.0,27.0,59.0,5.0,16.0,15.0,22.0,11.0,29.0,13.0,10.0,5.0,5.0,14.0,10,1,3,14,11
2005,136,1192,55,1228,67,0,23.0,57.0,4.0,16.0,5.0,11.0,15.0,27.0,11.0,17.0,6.0,3.0,19.0,23.0,54.0,6.0,21.0,15.0,21.0,8.0,22.0,16.0,8.0,8.0,2.0,13.0,12,1,1,16,15
2005,136,1184,64,1246,72,0,26.0,59.0,6.0,18.0,6.0,11.0,13.0,22.0,14.0,17.0,5.0,1.0,20.0,26.0,51.0,2.0,11.0,18.0,26.0,9.0,22.0,11.0,14.0,9.0,4.0,11.0,8,1,2,15,13
2005,136,1400,57,1305,61,0,24.0,68.0,5.0,10.0,4.0,6.0,13.0,27.0,2.0,5.0,5.0,6.0,16.0,23.0,62.0,3.0,14.0,12.0,18.0,16.0,33.0,11.0,8.0,4.0,7.0,14.0,4,1,9,8,-1
2005,136,1310,67,1328,84,0,24.0,68.0,6.0,28.0,13.0,15.0,11.0,26.0,12.0,16.0,8.0,2.0,16.0,34.0,74.0,3.0,13.0,13.0,15.0,14.0,34.0,16.0,14.0,9.0,3.0,14.0,17,1,3,14,11
2005,136,1338,71,1334,79,0,25.0,59.0,8.0,23.0,13.0,18.0,10.0,20.0,10.0,10.0,7.0,3.0,20.0,26.0,55.0,10.0,20.0,17.0,23.0,10.0,25.0,15.0,12.0,2.0,1.0,18.0,8,1,8,9,1
2005,136,1417,66,1403,78,0,26.0,60.0,6.0,20.0,8.0,15.0,9.0,18.0,16.0,13.0,5.0,2.0,15.0,32.0,52.0,3.0,7.0,11.0,16.0,4.0,28.0,21.0,14.0,7.0,2.0,14.0,12,1,6,11,5
2005,136,1261,68,1412,82,0,23.0,64.0,6.0,31.0,16.0,22.0,16.0,26.0,10.0,21.0,6.0,5.0,26.0,27.0,59.0,7.0,16.0,21.0,36.0,11.0,24.0,15.0,15.0,8.0,2.0,23.0,14,1,11,6,-5
2005,136,1431,54,1428,60,0,22.0,53.0,2.0,9.0,8.0,9.0,5.0,17.0,13.0,10.0,6.0,1.0,20.0,21.0,49.0,6.0,24.0,12.0,20.0,15.0,25.0,15.0,18.0,7.0,4.0,13.0,6,1,6,11,5
2005,136,1151,54,1448,70,0,21.0,52.0,6.0,20.0,6.0,9.0,11.0,24.0,12.0,22.0,5.0,1.0,19.0,24.0,58.0,8.0,28.0,14.0,21.0,15.0,22.0,16.0,15.0,10.0,2.0,12.0,16,1,2,15,13
2005,136,1285,77,1449,88,0,33.0,65.0,9.0,20.0,2.0,8.0,12.0,21.0,15.0,18.0,5.0,0.0,16.0,32.0,58.0,9.0,19.0,15.0,22.0,9.0,23.0,19.0,16.0,9.0,1.0,14.0,11,1,1,16,15
2005,136,1166,61,1452,63,0,21.0,50.0,8.0,20.0,11.0,13.0,10.0,17.0,12.0,17.0,8.0,3.0,16.0,22.0,46.0,8.0,20.0,11.0,13.0,8.0,21.0,19.0,16.0,12.0,4.0,15.0,2,1,7,10,3
2005,136,1104,73,1454,83,0,26.0,50.0,9.0,23.0,12.0,16.0,12.0,22.0,17.0,19.0,3.0,3.0,20.0,26.0,50.0,12.0,21.0,19.0,28.0,8.0,14.0,20.0,7.0,6.0,1.0,18.0,10,1,12,5,-7
2005,137,1242,63,1137,64,0,20.0,46.0,1.0,11.0,22.0,27.0,8.0,26.0,14.0,13.0,5.0,3.0,15.0,22.0,55.0,8.0,31.0,12.0,16.0,9.0,21.0,17.0,9.0,10.0,1.0,21.0,1,1,14,3,-11
2005,137,1416,71,1163,77,0,21.0,61.0,11.0,28.0,18.0,21.0,12.0,17.0,16.0,10.0,10.0,6.0,21.0,29.0,58.0,3.0,6.0,16.0,25.0,14.0,29.0,17.0,13.0,7.0,6.0,13.0,6,1,2,15,13
2005,137,1175,46,1181,57,0,19.0,52.0,5.0,15.0,3.0,6.0,9.0,21.0,10.0,11.0,3.0,1.0,23.0,16.0,39.0,6.0,20.0,19.0,29.0,5.0,27.0,9.0,8.0,5.0,6.0,15.0,11,1,1,16,15
2005,137,1325,62,1196,67,0,18.0,46.0,9.0,18.0,17.0,26.0,10.0,23.0,8.0,20.0,8.0,5.0,21.0,21.0,54.0,7.0,23.0,18.0,19.0,11.0,21.0,15.0,16.0,11.0,8.0,21.0,5,1,4,13,9
2005,137,1203,68,1210,80,0,29.0,65.0,6.0,16.0,4.0,16.0,12.0,22.0,19.0,14.0,9.0,4.0,20.0,28.0,56.0,7.0,16.0,17.0,22.0,10.0,32.0,11.0,17.0,10.0,3.0,22.0,12,1,5,12,7
2005,137,1278,53,1235,64,0,21.0,63.0,5.0,23.0,6.0,10.0,20.0,21.0,8.0,17.0,9.0,1.0,18.0,25.0,57.0,2.0,8.0,12.0,19.0,15.0,24.0,11.0,13.0,12.0,8.0,17.0,11,1,9,8,-1
2005,137,1418,62,1257,68,0,24.0,53.0,4.0,12.0,10.0,18.0,13.0,24.0,14.0,18.0,7.0,0.0,21.0,22.0,57.0,6.0,22.0,18.0,27.0,16.0,20.0,12.0,11.0,5.0,2.0,19.0,6,1,4,13,9
2005,137,1330,81,1277,89,0,26.0,61.0,7.0,20.0,22.0,26.0,10.0,20.0,13.0,15.0,9.0,1.0,29.0,29.0,51.0,3.0,14.0,28.0,36.0,5.0,25.0,11.0,13.0,9.0,1.0,22.0,8,1,5,12,7
2005,137,1390,70,1280,93,0,24.0,63.0,4.0,18.0,18.0,25.0,12.0,18.0,9.0,5.0,6.0,3.0,19.0,32.0,57.0,9.0,17.0,20.0,26.0,10.0,29.0,13.0,9.0,3.0,6.0,19.0,23,1,9,8,-1
2005,137,1150,63,1301,75,0,23.0,58.0,8.0,21.0,9.0,14.0,12.0,24.0,11.0,20.0,8.0,2.0,18.0,26.0,59.0,4.0,19.0,19.0,22.0,11.0,22.0,14.0,16.0,14.0,8.0,10.0,12,1,10,7,-3
2005,137,1324,68,1314,96,0,25.0,58.0,6.0,15.0,12.0,18.0,11.0,11.0,12.0,10.0,9.0,0.0,16.0,37.0,58.0,12.0,19.0,10.0,19.0,15.0,24.0,27.0,15.0,9.0,3.0,13.0,28,1,1,16,15
2005,137,1368,50,1329,63,0,20.0,45.0,3.0,10.0,7.0,10.0,5.0,14.0,10.0,17.0,12.0,2.0,22.0,18.0,37.0,4.0,7.0,23.0,29.0,8.0,22.0,13.0,17.0,11.0,1.0,13.0,13,1,2,15,13
2005,137,1388,56,1356,65,0,17.0,51.0,4.0,20.0,18.0,22.0,16.0,26.0,3.0,20.0,2.0,2.0,17.0,25.0,61.0,4.0,12.0,11.0,14.0,12.0,21.0,12.0,10.0,8.0,2.0,22.0,9,1,7,10,3
2005,137,1393,57,1436,60,1,20.444444444444443,48.888888888888886,2.6666666666666665,10.666666666666666,7.111111111111111,8.0,12.444444444444445,20.444444444444443,7.111111111111111,21.33333333333333,8.0,2.6666666666666665,10.666666666666666,19.55555555555556,52.44444444444444,6.222222222222222,18.666666666666668,8.0,9.77777777777778,11.555555555555555,15.11111111111111,12.444444444444445,14.22222222222222,8.88888888888889,0.0,10.666666666666666,3,1,13,4,-9
2005,137,1307,47,1437,55,0,17.0,57.0,4.0,25.0,9.0,12.0,12.0,23.0,6.0,17.0,9.0,4.0,20.0,15.0,53.0,8.0,29.0,17.0,24.0,18.0,29.0,9.0,20.0,12.0,4.0,15.0,8,1,5,12,7
2005,137,1320,52,1458,57,0,22.0,53.0,4.0,17.0,4.0,8.0,8.0,27.0,8.0,8.0,4.0,2.0,15.0,20.0,48.0,11.0,26.0,6.0,10.0,5.0,25.0,14.0,8.0,3.0,2.0,13.0,5,1,6,11,5
2005,138,1412,63,1112,85,0,21.0,64.0,6.0,30.0,15.0,18.0,15.0,17.0,15.0,14.0,9.0,2.0,22.0,30.0,57.0,7.0,22.0,18.0,23.0,11.0,28.0,16.0,16.0,7.0,7.0,14.0,22,1,3,11,8
2005,138,1305,59,1228,71,0,20.0,54.0,3.0,9.0,16.0,25.0,12.0,20.0,10.0,14.0,10.0,1.0,17.0,26.0,49.0,2.0,12.0,17.0,20.0,6.0,26.0,18.0,16.0,9.0,3.0,18.0,12,1,1,9,8
2005,138,1153,60,1246,69,0,20.0,61.0,7.0,26.0,13.0,19.0,16.0,21.0,10.0,10.0,4.0,4.0,19.0,25.0,49.0,7.0,12.0,12.0,18.0,7.0,29.0,16.0,15.0,7.0,5.0,17.0,9,1,2,7,5
2005,138,1211,69,1403,71,0,29.0,62.0,2.0,13.0,9.0,18.0,17.0,27.0,14.0,13.0,2.0,1.0,17.0,29.0,59.0,4.0,11.0,9.0,16.0,8.0,24.0,18.0,7.0,7.0,1.0,14.0,2,1,6,3,-3
2005,138,1328,58,1428,67,0,21.0,66.0,2.0,19.0,14.0,19.0,19.0,14.0,3.0,7.0,8.0,3.0,24.0,22.0,37.0,5.0,8.0,18.0,28.0,9.0,30.0,15.0,20.0,2.0,2.0,19.0,9,1,6,3,-3
2005,138,1334,79,1449,97,0,30.0,67.0,8.0,24.0,11.0,17.0,17.0,14.0,13.0,8.0,4.0,1.0,18.0,36.0,64.0,9.0,23.0,16.0,19.0,12.0,23.0,17.0,7.0,2.0,3.0,20.0,18,1,1,8,7
2005,138,1448,105,1452,111,2,28.8,56.8,7.2,18.4,19.2,28.8,13.6,23.2,18.4,14.4,5.6,2.4,22.4,29.6,56.0,5.6,16.8,24.0,31.2,8.0,20.0,16.0,8.8,4.0,4.0,20.8,6,1,7,2,-5
2005,138,1130,75,1454,83,0,23.0,50.0,4.0,11.0,25.0,35.0,15.0,21.0,16.0,22.0,6.0,2.0,22.0,26.0,55.0,11.0,24.0,20.0,22.0,10.0,16.0,17.0,16.0,11.0,5.0,26.0,8,1,12,4,-8
2005,139,1280,55,1181,63,0,20.0,62.0,4.0,13.0,11.0,21.0,18.0,21.0,9.0,10.0,7.0,5.0,19.0,19.0,50.0,8.0,21.0,17.0,21.0,13.0,30.0,8.0,16.0,8.0,6.0,22.0,8,1,1,9,8
2005,139,1210,54,1257,76,0,20.0,53.0,6.0,16.0,8.0,10.0,7.0,15.0,11.0,7.0,7.0,0.0,21.0,22.0,42.0,10.0,21.0,22.0,28.0,9.0,28.0,10.0,11.0,1.0,7.0,15.0,22,1,4,5,1
2005,139,1436,61,1277,72,0,22.0,70.0,7.0,22.0,10.0,14.0,23.0,18.0,5.0,9.0,4.0,0.0,19.0,27.0,56.0,2.0,12.0,16.0,22.0,12.0,27.0,12.0,9.0,4.0,4.0,16.0,11,1,5,13,8
2005,139,1163,62,1301,65,0,22.0,52.0,2.0,14.0,16.0,18.0,9.0,22.0,9.0,14.0,3.0,4.0,16.0,20.0,50.0,10.0,20.0,15.0,17.0,7.0,19.0,13.0,13.0,10.0,4.0,18.0,3,1,10,2,-8
2005,139,1235,65,1314,92,0,27.0,76.0,4.0,13.0,7.0,17.0,20.0,27.0,20.0,17.0,8.0,2.0,23.0,31.0,65.0,8.0,25.0,22.0,37.0,15.0,35.0,20.0,13.0,14.0,4.0,18.0,27,1,1,9,8
2005,139,1356,77,1329,85,0,23.0,56.0,6.0,19.0,25.0,30.0,12.0,16.0,14.0,11.0,8.0,0.0,28.0,25.0,46.0,6.0,12.0,29.0,33.0,8.0,22.0,18.0,14.0,3.0,0.0,23.0,8,1,2,7,5
2005,139,1196,65,1437,76,0,20.0,52.0,7.0,18.0,18.0,25.0,10.0,24.0,9.0,19.0,6.0,4.0,30.0,24.0,58.0,3.0,11.0,25.0,35.0,17.0,27.0,10.0,14.0,11.0,4.0,23.0,11,1,5,4,-1
2005,139,1137,62,1458,71,0,23.0,50.0,5.0,15.0,11.0,14.0,7.0,22.0,13.0,10.0,4.0,2.0,24.0,21.0,46.0,7.0,17.0,22.0,29.0,8.0,22.0,14.0,7.0,5.0,1.0,12.0,9,1,6,14,8
2005,143,1329,78,1112,79,0,29.0,66.0,10.0,23.0,10.0,13.0,16.0,11.0,17.0,8.0,10.0,0.0,17.0,31.0,47.0,7.0,14.0,10.0,17.0,8.0,23.0,17.0,14.0,3.0,5.0,17.0,1,1,3,2,-1
2005,143,1454,63,1228,77,0,22.0,57.0,7.0,29.0,12.0,18.0,13.0,22.0,12.0,12.0,4.0,3.0,12.0,28.0,57.0,9.0,20.0,12.0,15.0,8.0,25.0,20.0,9.0,7.0,2.0,20.0,14,1,1,12,11
2005,143,1449,79,1257,93,0,28.0,67.0,6.0,25.0,17.0,28.0,13.0,20.0,15.0,11.0,9.0,0.0,25.0,31.0,56.0,11.0,26.0,20.0,28.0,10.0,34.0,17.0,17.0,8.0,4.0,18.0,14,1,4,1,-3
2005,143,1403,60,1452,65,0,24.0,56.0,1.0,8.0,11.0,16.0,15.0,19.0,10.0,16.0,11.0,1.0,15.0,24.0,51.0,9.0,22.0,8.0,13.0,11.0,20.0,14.0,18.0,5.0,3.0,15.0,5,1,7,6,-1
2005,144,1428,52,1246,62,0,17.0,41.0,4.0,10.0,14.0,28.0,9.0,16.0,10.0,12.0,5.0,0.0,20.0,24.0,39.0,4.0,13.0,10.0,19.0,4.0,21.0,10.0,14.0,6.0,2.0,25.0,10,1,2,6,4
2005,144,1181,68,1277,78,0,22.0,51.0,7.0,23.0,17.0,24.0,9.0,24.0,8.0,22.0,11.0,2.0,22.0,27.0,65.0,5.0,14.0,19.0,23.0,16.0,22.0,12.0,16.0,13.0,0.0,22.0,10,1,5,1,-4
2005,144,1437,66,1314,67,0,23.0,61.0,8.0,28.0,12.0,19.0,14.0,19.0,7.0,9.0,5.0,5.0,21.0,20.0,48.0,8.0,19.0,19.0,24.0,12.0,30.0,11.0,17.0,3.0,3.0,24.0,1,1,1,5,4
2005,144,1301,56,1458,65,0,19.0,50.0,9.0,22.0,9.0,13.0,2.0,19.0,12.0,13.0,10.0,5.0,25.0,21.0,42.0,4.0,10.0,19.0,25.0,4.0,31.0,7.0,18.0,2.0,0.0,14.0,9,1,6,10,4
2005,145,1112,89,1228,90,1,28.444444444444443,54.22222222222222,6.222222222222222,16.0,16.0,18.666666666666668,10.666666666666666,22.22222222222222,18.666666666666668,15.11111111111111,9.77777777777778,7.111111111111111,8.88888888888889,28.444444444444443,63.11111111111112,14.22222222222222,31.11111111111111,8.88888888888889,13.333333333333334,12.444444444444445,16.0,18.666666666666668,11.555555555555555,10.666666666666666,1.7777777777777777,16.0,1,1,1,3,2
2005,145,1452,85,1257,93,1,23.11111111111111,41.77777777777778,16.0,24.0,13.333333333333334,16.88888888888889,3.555555555555556,13.333333333333334,20.444444444444443,12.444444444444445,4.444444444444445,1.7777777777777777,16.88888888888889,28.444444444444443,51.55555555555556,9.77777777777778,24.88888888888889,16.0,25.77777777777778,13.333333333333334,16.88888888888889,16.88888888888889,9.77777777777778,7.111111111111111,3.555555555555556,16.0,8,1,4,7,3
2005,146,1246,88,1277,94,2,24.8,55.2,7.2,15.2,13.6,18.4,12.8,16.8,11.2,8.8,5.6,2.4,20.0,24.0,51.2,8.0,15.2,19.2,24.0,13.6,18.4,12.0,10.4,4.8,2.4,16.0,6,1,5,2,-3
2005,146,1458,82,1314,88,0,30.0,61.0,11.0,24.0,11.0,13.0,10.0,19.0,17.0,12.0,5.0,0.0,17.0,34.0,64.0,5.0,16.0,15.0,18.0,12.0,21.0,19.0,9.0,5.0,5.0,15.0,6,1,1,6,5
2005,152,1257,57,1228,72,0,21.0,54.0,6.0,20.0,9.0,12.0,7.0,19.0,10.0,5.0,5.0,4.0,13.0,27.0,56.0,12.0,30.0,6.0,8.0,10.0,28.0,21.0,7.0,4.0,0.0,12.0,15,1,1,4,3
2005,152,1277,71,1314,87,0,25.0,74.0,7.0,23.0,14.0,18.0,15.0,27.0,15.0,12.0,10.0,4.0,19.0,35.0,71.0,6.0,20.0,11.0,17.0,13.0,38.0,18.0,13.0,5.0,6.0,17.0,16,1,1,5,4
2005,154,1228,70,1314,75,0,27.0,70.0,12.0,40.0,4.0,6.0,17.0,22.0,18.0,8.0,8.0,1.0,18.0,27.0,52.0,9.0,16.0,12.0,19.0,8.0,26.0,12.0,10.0,4.0,2.0,13.0,5,1,1,1,0
2006,134,1214,49,1284,71,0,19.0,63.0,4.0,15.0,7.0,13.0,15.0,27.0,7.0,13.0,4.0,4.0,11.0,27.0,61.0,10.0,26.0,7.0,9.0,7.0,31.0,21.0,9.0,2.0,10.0,11.0,22,1,16,16,0
2006,136,1266,85,1104,90,0,32.0,61.0,7.0,22.0,14.0,19.0,13.0,15.0,13.0,12.0,9.0,4.0,22.0,28.0,55.0,12.0,23.0,22.0,31.0,16.0,16.0,15.0,14.0,4.0,3.0,17.0,5,1,10,7,-3
2006,136,1334,76,1130,88,2,20.8,50.4,8.0,20.0,11.2,14.4,11.2,18.4,14.4,12.0,3.2,1.6,17.6,23.2,45.6,4.8,18.4,19.2,23.2,5.6,18.4,17.6,6.4,9.6,1.6,12.8,12,1,4,13,9
2006,136,1380,54,1181,70,0,22.0,62.0,4.0,13.0,6.0,10.0,16.0,16.0,8.0,16.0,14.0,4.0,20.0,24.0,49.0,5.0,15.0,17.0,20.0,9.0,26.0,15.0,20.0,9.0,8.0,11.0,16,1,1,16,15
2006,136,1375,50,1196,76,0,19.0,55.0,9.0,20.0,3.0,6.0,7.0,24.0,8.0,16.0,7.0,3.0,17.0,29.0,59.0,10.0,25.0,8.0,10.0,8.0,31.0,21.0,11.0,8.0,7.0,9.0,26,1,3,14,11
2006,136,1423,85,1203,88,1,28.444444444444443,48.0,9.77777777777778,19.55555555555556,8.88888888888889,16.0,7.111111111111111,22.22222222222222,17.77777777777778,13.333333333333334,1.7777777777777777,0.8888888888888888,19.55555555555556,27.55555555555556,58.66666666666666,8.88888888888889,19.55555555555556,14.22222222222222,19.55555555555556,13.333333333333334,16.88888888888889,14.22222222222222,8.88888888888889,5.333333333333333,0.8888888888888888,17.77777777777778,3,1,8,9,1
2006,136,1462,75,1211,79,0,21.0,51.0,10.0,28.0,23.0,33.0,10.0,21.0,14.0,8.0,4.0,1.0,20.0,26.0,50.0,6.0,12.0,21.0,27.0,8.0,25.0,11.0,10.0,4.0,4.0,25.0,4,1,3,14,11
2006,136,1102,69,1228,78,0,21.0,41.0,13.0,27.0,14.0,18.0,1.0,14.0,15.0,11.0,7.0,1.0,13.0,29.0,50.0,8.0,22.0,12.0,14.0,7.0,21.0,17.0,11.0,6.0,1.0,17.0,9,1,4,13,9
2006,136,1361,83,1231,87,0,31.0,55.0,10.0,18.0,11.0,15.0,10.0,26.0,15.0,16.0,7.0,2.0,19.0,35.0,71.0,8.0,26.0,9.0,16.0,15.0,16.0,14.0,9.0,11.0,0.0,16.0,4,1,6,11,5
